x1,x2,x3,x10,x12,x13,x15,x16,x18,x19,x20,x24,x26,x27,x28,x29,x36,x39,x40,x41,y
76,37,5,0,0,51,64,65,4,8,28,2,4,0.75,57,53,6,0,0,1,0
2,4,1,1,0,0,0,0,0,0,0,0,3,1.33,88,1,0,1,0,2,0
49,97,4,0,0,9,8,9,3,1,19,0,4,1.25,45,74,2,0,0,6,0
1,2,0,0,0,0,0,0,0,0,0,0,2,1,141,3,0,0,0,4,0
80,40,6,0,0,46,34,14,3,7,5,2,5,0.8,87,48,3,0,0,2,0
3,5,1,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,0,6,0
9,14,5,0,0,0,0,0,0,7,2,0,2,0.5,117,56,5,0,0,4,0
95,92,6,0,16,25,28,40,0,28,22,0,6,1.17,370,45,6,0,0,5,0
20,18,1,0,124,0,0,1,2,6,2,0,3,1.33,88,12,2,0,0,2,0
210,309,11,1,422,46,47,28,40,23,39,8,6,1.17,16,81,6,1,1,2,0
1,2,1,0,0,0,0,0,0,0,0,0,1,0,181,3,0,0,0,1,0
12,16,3,0,0,0,0,0,0,7,19,0,3,0.67,129,2,1,0,0,6,0
3,6,3,0,10,0,0,0,0,8,7,0,2,2.5,60,1,2,0,0,2,0
74,99,10,0,0,92,41,28,40,14,17,2,5,1.2,45,29,3,0,0,4,0
60,54,14,0,0,20,23,17,25,16,19,0,4,1,70,41,5,0,0,2,0
97,75,5,0,0,34,23,56,20,6,2,25,6,1.17,377,14,4,0,0,2,0
18,48,8,0,0,0,0,0,15,3,2,0,3,1.67,68,1,0,0,0,5,0
89,73,5,0,0,37,43,30,34,5,3,8,7,1,369,25,5,0,0,5,0
11,15,1,0,0,0,0,0,0,0,3,0,4,1.5,47,2,0,0,0,1,0
48,28,2,0,0,18,31,16,9,3,2,2,6,1,37,6,2,0,0,2,0
87,73,8,0,0,27,15,23,21,9,7,6,5,0.8,64,19,4,0,0,4,0
51,39,1,0,0,39,27,19,10,6,1,8,5,1.2,39,11,3,0,0,2,0
104,94,8,0,0,26,13,27,23,14,24,3,7,0.86,39,38,5,0,0,5,0
186,182,37,0,164,34,12,35,39,79,163,8,8,0.88,367,110,11,0,0,4,0
6,12,1,0,0,0,0,0,0,1,1,0,2,1,134,1,0,0,0,5,0
14,43,3,0,0,0,0,0,3,5,3,0,5,0.8,93,7,0,0,0,0,0
91,53,7,0,279,96,63,35,15,12,46,8,6,1,35,103,7,0,0,4,0
14,59,7,0,0,0,0,0,22,3,6,0,4,9,164,9,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0
40,65,19,0,0,24,23,13,14,20,41,4,6,1.17,104,14,2,0,0,2,0
71,30,0,0,0,34,36,64,11,9,12,27,6,1,375,30,6,0,0,3,0
131,64,33,6,0,52,83,70,18,29,29,7,7,1,360,17,8,4,0,3,0
13,23,0,0,0,0,0,0,0,0,0,0,2,3.5,21,1,0,0,0,2,0
61,30,11,0,0,25,32,34,15,7,12,4,7,1,21,7,4,0,0,5,0
37,18,0,0,0,18,20,0,0,1,6,0,3,0.67,86,32,4,0,0,2,0
162,159,19,0,367,37,64,90,18,42,42,5,7,0.86,22,147,14,0,0,3,0
0,64,0,0,0,37,33,45,15,14,7,6,6,0.83,399,148,6,0,0,2,0
97,63,6,0,0,68,37,66,24,10,3,5,7,1,23,26,5,0,0,5,0
92,70,8,0,0,34,37,38,18,8,2,12,8,1,369,19,5,0,0,5,0
28,51,2,0,142,0,0,0,0,6,4,0,5,1.4,19,4,1,0,0,3,0
38,30,5,0,0,0,58,33,3,11,23,6,3,0.67,60,235,4,0,0,3,0
11,27,1,0,0,0,0,0,8,2,0,0,3,1.33,95,2,1,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,0
42,16,2,0,0,20,37,29,3,1,1,2,6,1.17,21,144,2,0,0,2,0
19,9,1,0,0,9,2,1,5,1,0,0,2,0.5,114,15,1,0,0,5,0
80,67,3,0,6,25,45,35,19,18,16,5,7,1,21,35,6,0,0,5,0
107,73,13,0,0,34,34,38,17,14,2,15,7,1,375,27,4,0,0,5,0
94,71,1,0,0,39,29,56,7,15,5,1,4,1,71,303,5,0,0,3,0
59,61,2,1,95,30,5,3,13,17,19,0,5,1.2,42,83,5,1,0,6,0
92,55,11,0,308,45,12,45,22,20,14,13,8,0.88,23,8,6,0,0,4,0
22,27,0,0,0,9,4,1,3,0,0,0,1,0,181,19,0,0,0,5,0
100,42,2,0,30,43,19,46,28,6,22,9,7,1,373,17,6,0,0,5,0
20,36,0,0,210,0,0,0,0,4,0,0,5,7,89,7,1,0,0,3,0
43,27,4,0,0,17,5,6,12,5,1,2,2,2.5,31,42,3,0,0,5,0
125,76,10,0,602,34,49,41,19,36,14,6,5,1.4,371,66,8,0,0,5,0
52,38,5,0,15,17,22,17,31,6,11,8,3,2.33,373,41,1,0,0,2,0
15,54,2,0,0,13,0,0,0,5,17,0,3,1.67,39,9,2,0,0,4,0
105,39,6,0,24,57,52,69,39,18,15,8,5,1,44,80,8,0,2,4,0
5,6,0,0,0,0,13,6,0,0,0,0,1,0,158,3,1,0,0,3,0
124,114,42,0,0,42,20,23,24,19,13,0,6,0.83,46,80,6,0,0,4,0
96,46,0,0,0,34,20,25,21,0,15,11,6,0.83,43,23,5,0,0,2,0
4,12,0,0,0,0,0,0,5,2,0,0,2,20.5,174,1,0,0,0,2,0
80,89,13,0,0,42,4,9,28,27,20,1,3,1.33,68,76,4,0,0,6,0
125,127,4,0,251,34,52,31,7,9,25,19,5,1.4,22,136,6,0,0,4,0
11,14,3,0,0,0,0,0,0,0,1,0,3,0.67,134,2,0,0,0,5,0
38,52,8,0,0,13,15,6,14,6,1,1,5,1.4,369,8,1,0,0,5,0
49,18,1,0,0,35,29,28,14,0,0,5,5,0.8,66,60,2,0,0,2,0
36,25,2,0,0,17,15,22,10,10,1,3,4,1.75,375,6,1,0,0,6,0
81,197,36,3,7,0,0,0,0,13,37,2,4,1.5,39,255,4,1,0,3,0
178,104,12,3,0,65,83,81,33,24,15,17,7,1,380,24,7,1,0,5,0
108,59,5,0,0,55,52,43,29,5,2,8,6,1,44,18,4,0,0,5,0
72,52,5,0,0,48,33,39,21,3,2,13,4,1.5,33,39,3,0,0,4,0
25,23,0,0,0,8,5,6,1,0,7,2,4,1,69,7,2,0,0,6,0
1,6,0,0,0,0,0,0,0,0,0,0,2,0.5,161,1,0,0,0,5,0
68,36,13,1,6,39,27,41,11,10,13,8,6,1,37,25,5,0,0,2,0
10,55,4,0,0,0,0,0,2,1,1,0,3,4,186,13,0,0,0,3,0
82,36,3,0,0,34,74,61,21,4,0,11,6,1,43,15,6,0,0,4,0
23,23,3,0,0,0,0,0,2,21,7,0,6,1.17,20,7,4,0,0,3,0
30,65,6,5,54,0,0,0,4,22,12,0,3,2.33,373,23,1,0,1,0,0
63,28,6,0,0,29,50,31,15,13,2,13,5,1,43,18,4,0,0,5,0
115,108,32,0,106,34,31,39,24,28,20,8,8,0.88,376,13,6,0,0,2,0
3,5,2,0,0,0,0,0,4,4,0,0,1,0,184,1,0,0,0,3,0
3,3,0,0,0,0,0,0,0,1,0,0,1,0,88,13,0,0,0,5,0
57,87,10,0,0,4,23,12,1,22,8,1,4,2.25,21,63,5,0,0,6,0
86,37,1,0,0,36,29,34,6,0,0,12,7,0.86,43,12,5,0,0,0,0
85,39,6,0,0,34,25,69,31,9,14,12,6,1.17,369,20,6,0,0,2,0
138,131,4,1,0,94,33,45,31,22,12,1,7,0.86,42,361,4,0,1,4,0
100,103,26,0,19,48,35,49,9,29,80,14,7,1,376,39,4,0,0,4,0
29,54,3,0,0,3,0,0,0,4,1,0,5,1.2,46,113,4,0,0,4,0
28,15,0,0,0,9,10,12,0,0,0,1,4,0.75,119,7,3,0,0,2,0
19,27,2,0,0,0,0,0,2,4,1,1,3,1,105,7,3,0,0,4,0
18,54,14,3,0,0,0,0,0,11,7,0,4,0.75,129,21,0,0,2,6,0
37,36,1,0,0,0,0,0,0,7,1,0,7,1,21,16,4,0,0,3,0
8,17,1,0,0,0,0,0,0,0,1,0,3,1.67,57,1,0,0,0,1,0
109,65,4,0,0,85,22,59,24,9,0,11,8,0.88,23,11,5,0,1,6,0
7,18,0,0,0,0,0,0,0,1,1,0,3,2.33,12,14,1,0,0,4,0
44,20,0,0,0,17,20,16,6,1,0,6,4,1.5,31,11,3,0,0,3,0
11,20,1,0,0,0,0,0,8,1,2,0,4,1,91,2,0,0,0,1,0
66,82,3,0,8,22,11,8,15,4,41,13,7,1,375,12,4,0,0,2,0
0,43,0,0,0,0,0,1,0,1,0,0,2,1,0,9,0,0,0,6,0
60,16,0,0,0,25,63,23,12,0,0,9,5,0.8,51,36,4,0,0,2,0
35,9,1,0,0,44,10,42,6,3,0,2,4,1,82,11,2,0,0,4,0
88,49,8,0,0,34,12,47,21,5,1,19,6,0.83,57,11,5,0,0,5,0
89,38,9,0,0,40,25,71,24,7,13,11,5,0.8,374,29,4,0,0,2,0
91,40,2,0,0,11,55,55,5,8,4,7,7,0.86,18,17,7,0,0,6,0
0,49,0,0,0,104,76,33,18,3,1,15,5,0.8,69,135,7,0,0,1,0
1,2,1,0,0,0,0,0,0,0,0,0,3,2.33,19,1,0,0,0,4,0
27,22,0,0,0,15,13,6,3,0,0,9,2,0.5,163,90,1,0,0,2,0
103,69,13,0,0,57,59,72,10,31,10,14,7,0.86,21,178,8,0,0,3,0
23,32,6,0,0,12,14,1,3,6,5,0,2,0.5,127,14,2,0,0,6,0
45,123,9,0,0,8,5,2,5,7,12,0,7,1.43,20,120,1,0,0,5,0
51,37,4,0,0,17,25,22,33,3,1,6,7,1,377,9,2,0,0,5,0
50,38,2,0,0,0,41,30,15,1,1,15,5,1.2,31,32,5,0,0,0,0
53,67,2,0,0,0,0,0,0,12,22,7,4,0.75,376,46,5,0,0,3,0
82,40,8,0,0,69,10,11,38,25,0,5,5,1,45,25,4,0,0,6,0
101,48,4,0,69,70,38,53,24,5,9,3,6,1.17,8,27,5,0,0,4,0
62,45,1,0,0,0,13,20,26,0,1,3,6,1.17,378,38,3,0,0,1,0
11,9,2,0,0,0,0,0,5,3,1,0,2,2,36,19,3,0,0,2,0
18,18,4,0,0,4,5,1,3,5,2,0,4,1.25,70,5,2,0,0,1,0
78,51,0,0,0,36,15,23,11,1,34,10,5,1,45,21,5,0,0,6,0
111,105,15,0,57,16,53,48,10,34,24,5,4,1,58,140,7,0,0,5,0
101,117,2,0,374,0,73,79,8,18,0,2,7,0.86,31,31,4,0,0,4,0
17,31,1,0,0,0,0,0,2,3,1,0,3,1,105,1,0,0,1,3,0
2,5,1,0,0,0,0,0,7,0,0,0,3,1.33,93,2,0,0,0,5,0
142,157,22,0,0,55,35,42,30,22,30,9,7,1,22,23,4,0,0,6,0
36,22,6,0,0,0,46,25,20,6,10,11,3,0.67,86,12,3,0,0,3,0
54,18,4,0,0,52,13,14,32,3,2,5,5,1.2,381,26,4,0,0,2,0
3,7,2,0,0,0,0,0,0,2,0,0,3,1.67,70,2,1,0,0,5,0
2,8,1,0,0,0,0,0,0,0,0,0,3,0.67,44,1,0,0,0,5,0
81,86,6,0,0,80,25,10,23,11,4,0,4,1.5,40,43,4,0,0,6,0
84,36,8,0,0,37,22,27,32,17,2,13,7,0.86,18,28,6,0,0,2,0
33,30,2,2,55,9,5,11,3,5,18,3,3,0.67,142,17,2,0,1,5,0
29,43,2,0,10,0,0,0,6,4,11,2,3,2.33,20,20,1,0,0,3,0
36,24,4,0,16,9,11,20,3,3,6,0,2,3.5,373,9,3,0,0,3,0
6,13,2,0,0,0,0,0,0,1,3,0,2,0.5,140,2,0,0,0,3,0
19,25,1,0,0,0,0,0,5,6,5,0,5,1.4,373,178,1,0,0,1,0
95,79,7,0,50,38,26,30,29,18,3,5,6,1,39,17,7,0,0,2,0
104,93,2,0,96,27,30,32,19,29,1,14,5,0.8,89,39,6,0,0,3,0
78,53,4,0,0,25,15,18,9,12,0,2,6,1.17,371,32,4,0,0,6,0
4,10,2,0,0,0,0,0,3,1,0,0,2,0.5,155,2,0,0,0,4,0
11,24,0,0,0,0,0,0,0,0,0,0,5,1.4,21,4,1,0,0,5,0
100,62,0,0,53,42,31,25,22,2,12,10,5,1,64,23,5,0,0,4,0
6,7,2,0,0,0,0,0,0,3,2,0,3,1.67,57,6,1,0,0,1,0
127,80,4,0,769,41,47,42,35,41,39,0,7,1,376,40,9,0,0,6,0
4,2,0,0,0,0,0,0,0,0,2,0,3,1.67,67,3,1,0,0,3,0
3,8,1,0,0,0,0,0,0,1,0,0,2,0.5,136,2,0,0,0,2,0
2,7,0,0,0,0,0,0,0,0,0,0,2,2.5,44,1,0,0,0,2,0
71,115,10,0,130,0,0,5,0,24,51,2,4,0.75,91,78,8,0,1,5,0
76,49,12,0,0,36,16,46,29,12,11,17,4,0.75,43,33,4,0,0,2,0
119,131,13,1,0,9,115,43,8,20,71,18,7,0.86,36,39,10,1,0,3,0
21,37,0,0,0,0,0,0,0,6,0,0,3,0.67,126,14,2,0,0,6,0
90,92,5,0,0,29,22,37,12,1,27,7,4,1.75,379,24,2,0,0,5,0
5,9,0,0,1,0,0,0,0,2,5,2,2,1,114,12,2,0,0,3,0
135,75,10,0,0,38,109,97,29,45,17,4,6,1,373,74,10,0,0,2,0
0,56,0,0,0,42,27,23,2,29,0,7,5,0.8,65,19,3,0,0,2,0
86,55,0,0,163,34,18,51,12,1,30,3,5,0.8,378,36,5,0,0,2,0
108,103,20,0,0,46,17,29,35,17,6,4,6,1,376,55,4,0,0,2,0
80,89,14,0,1293,8,1,2,7,39,131,0,5,1,68,24,11,0,0,6,0
106,54,6,0,0,34,29,36,19,21,33,12,7,1,367,17,7,0,0,3,0
145,126,1,0,14,43,90,47,25,17,45,7,7,1,375,38,8,0,0,6,0
56,58,11,0,0,9,12,10,10,23,23,0,5,0.8,68,240,6,0,0,6,0
16,13,2,0,4,0,0,0,7,9,5,0,4,1,82,92,3,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,2,0
73,69,10,0,0,27,19,36,19,10,3,3,3,1,92,31,3,0,0,4,0
70,19,1,0,0,37,18,71,15,1,2,9,6,0.83,67,15,5,0,0,1,0
19,10,0,0,0,31,3,1,1,0,0,0,2,0.5,142,60,2,0,0,4,0
95,104,17,3,0,35,27,42,67,4,8,12,7,1,370,11,4,1,1,5,0
4,5,0,0,0,0,0,0,0,0,4,0,1,0,64,3,3,0,0,2,0
4,6,0,0,0,0,0,0,0,0,0,0,1,0,117,6,1,0,0,4,0
101,58,1,0,0,31,59,51,16,3,4,21,6,1.17,373,20,6,0,0,5,0
103,70,12,0,17,44,31,43,54,21,10,7,7,0.86,39,29,6,0,0,4,0
77,57,8,0,0,25,78,51,12,16,31,11,6,1.33,67,24,5,0,0,4,0
15,24,1,0,0,0,22,5,5,5,2,0,3,2.33,14,7,1,0,0,2,0
67,99,10,0,226,0,0,1,0,23,34,0,5,1.2,369,42,6,0,0,6,0
46,21,9,0,0,43,43,46,18,25,27,12,5,1.2,392,163,5,0,0,1,0
92,69,17,0,0,49,24,43,20,8,37,4,5,1.2,36,21,5,0,0,5,0
65,70,15,0,170,0,0,1,16,39,11,1,6,1,46,47,10,0,0,3,0
97,115,19,0,0,34,27,43,46,11,3,14,5,1,45,24,5,0,0,3,0
115,72,6,0,0,64,30,39,21,11,29,0,4,0.75,374,63,5,0,0,2,0
8,10,1,0,0,0,0,0,0,0,0,0,3,1.67,61,2,0,0,0,5,0
89,28,5,9,0,35,27,52,21,37,13,2,3,1.33,59,59,7,1,0,4,0
60,84,8,0,0,21,12,8,7,13,14,2,5,0.8,71,319,4,0,0,4,0
50,44,1,0,0,23,17,15,6,0,17,0,4,0.75,107,8,2,0,0,4,0
79,31,2,0,0,63,48,48,9,9,1,3,4,0.75,20,43,6,0,0,2,0
71,63,0,0,0,13,66,37,0,14,19,9,5,1.2,368,63,8,0,0,2,0
124,69,17,0,473,34,14,31,18,32,49,1,6,1.17,375,20,7,0,0,6,0
28,30,2,0,0,0,11,9,5,2,10,0,4,0.75,109,3,2,0,0,1,0
81,115,23,0,0,18,6,7,166,57,5,2,5,2.6,45,13,1,0,0,5,0
4,5,0,0,0,0,0,0,0,0,0,0,2,0.5,156,1,0,0,0,1,0
68,94,18,0,31,0,0,2,53,19,69,7,6,0.83,65,49,5,0,0,1,0
51,65,12,1,0,17,14,24,24,14,30,3,4,1.75,14,18,3,0,1,0,0
70,50,3,0,55,27,15,21,10,23,20,0,2,1.5,92,90,3,0,1,5,0
2,13,0,0,0,0,0,0,0,0,0,0,1,0,188,3,0,0,0,4,0
91,32,3,0,0,61,35,56,24,8,2,3,6,1,36,18,5,0,0,3,0
5,10,2,0,0,0,0,0,2,2,1,0,3,1.33,92,1,0,0,0,4,0
82,90,22,1,2,0,0,0,1,13,13,13,7,1,370,24,5,1,0,2,0
63,57,0,0,0,25,18,25,12,7,13,10,4,1.5,41,11,3,0,0,3,0
9,13,3,0,8,0,0,0,8,2,5,0,3,2.33,377,2,0,0,0,3,0
14,18,5,0,0,0,0,0,0,7,15,0,5,1.4,368,2,3,0,0,3,0
38,16,1,0,0,25,30,20,0,0,0,6,4,1.75,20,5,3,0,0,4,0
27,33,6,0,0,8,11,12,4,2,3,2,3,1.33,91,10,1,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,2,0,0,0,1,0
8,17,1,0,0,0,0,0,0,1,2,0,2,1,133,1,0,0,0,3,0
69,32,6,0,0,25,14,14,13,22,11,4,6,1.17,22,64,5,0,0,4,0
53,48,5,2,0,32,6,25,15,7,1,2,4,1.5,36,22,2,0,2,5,0
80,46,13,0,0,34,27,26,1,19,27,2,6,1.17,14,22,7,0,0,2,0
1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,162,2,0,0,0,2,0
32,37,8,0,260,0,0,0,0,35,6,2,3,0.67,107,72,5,0,0,4,0
2,8,1,0,0,0,0,0,0,0,0,0,2,0.5,372,1,0,0,0,3,0
21,13,4,0,0,9,3,10,6,2,1,0,3,2.33,9,8,1,0,0,4,0
57,134,5,0,0,0,0,0,1,29,58,8,4,1.5,372,87,6,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,2,0
0,136,0,0,4,86,114,115,14,91,31,3,7,0.86,368,126,13,0,0,5,0
23,36,3,0,0,38,0,0,16,4,1,0,4,1.25,68,9,1,0,0,4,0
22,33,9,0,0,0,0,0,0,8,10,0,4,1.75,381,1,2,0,0,1,0
39,28,4,0,0,9,5,2,3,10,2,0,5,1.4,374,8,2,0,0,2,0
32,21,0,0,0,22,14,12,4,3,6,3,6,1,17,23,4,0,0,1,0
104,63,0,0,0,93,38,36,27,2,0,9,7,0.86,35,32,6,0,0,4,0
58,23,3,0,0,25,17,24,9,5,0,1,4,1.5,44,16,3,0,0,2,0
61,42,12,0,0,34,61,45,2,7,7,1,6,1,384,18,4,0,0,1,0
103,75,3,0,94,42,32,39,27,5,11,14,7,0.86,41,22,7,0,0,4,0
97,50,3,0,0,57,63,79,20,2,5,6,7,0.86,37,17,5,0,0,2,0
60,44,4,0,0,25,14,24,15,5,1,15,5,1,69,12,4,0,0,6,0
67,60,0,0,0,35,45,38,20,15,7,5,5,1.2,380,23,3,0,0,4,0
127,108,10,0,431,34,21,43,32,14,19,15,7,0.86,35,25,7,0,0,2,0
41,21,4,1,0,17,17,26,12,4,14,0,5,1.4,19,8,2,1,0,5,0
89,40,3,0,0,52,24,39,19,1,17,14,6,1.17,372,174,5,0,0,2,0
20,21,2,0,0,15,7,1,5,2,0,0,4,0.75,79,7,3,0,0,5,0
24,38,5,0,0,0,0,0,36,9,16,0,2,0.5,22,29,1,0,0,2,0
114,108,8,0,0,34,59,35,43,6,2,6,5,0.8,90,42,5,0,0,5,0
94,86,1,0,0,69,50,60,5,43,22,3,7,0.86,373,175,4,0,0,4,0
26,55,8,0,0,0,0,0,2,12,11,0,4,1.5,25,11,2,0,0,5,0
99,124,6,0,0,33,21,23,44,12,5,6,6,0.83,69,18,3,0,0,4,0
93,39,12,1,0,43,39,79,64,7,3,11,4,0.75,40,30,4,0,1,3,0
35,18,0,0,0,17,5,7,6,0,0,3,5,1,62,7,2,0,0,5,0
84,46,6,0,0,34,34,76,25,8,3,7,4,0.75,91,26,4,0,0,3,0
9,7,0,1,0,0,0,0,0,0,0,0,3,1.33,91,1,0,0,1,4,0
91,105,4,1,0,38,95,50,15,14,37,11,7,0.86,32,92,6,0,0,2,0
0,15,0,0,0,0,8,1,0,1,0,0,2,1,168,10,3,0,0,3,0
52,26,0,0,0,30,16,16,0,1,6,4,4,1.25,380,64,2,0,0,6,0
76,45,4,0,151,33,22,30,12,16,35,0,4,0.75,92,72,6,0,0,1,0
68,67,16,0,0,29,39,30,0,9,22,15,7,1,23,23,8,0,0,1,0
74,67,4,0,0,69,29,38,24,10,4,11,4,1.5,20,55,3,0,0,6,0
20,14,0,0,0,8,10,12,0,0,7,2,2,1,0,13,1,0,0,6,0
1,19,0,0,0,0,0,0,0,0,1,0,3,36.67,181,1,0,0,0,3,0
3,6,0,0,0,0,0,0,0,0,0,0,4,1.5,34,1,0,0,0,5,0
146,143,19,6,268,35,33,58,25,71,34,12,7,0.86,45,44,8,0,3,4,0
52,47,2,0,0,17,15,24,0,0,2,4,4,1,15,12,2,0,0,4,1
105,75,8,0,63,35,135,63,27,28,13,8,6,1.17,376,150,8,0,0,4,1
81,35,7,1,0,37,16,50,18,18,2,8,4,1,49,39,4,1,3,4,1
83,92,4,1,0,34,23,48,13,3,0,6,4,0.75,19,102,2,1,1,4,1
181,183,12,2,14,9,119,67,20,24,100,28,7,0.86,24,130,8,2,5,4,1
120,67,25,1,0,9,215,96,0,21,11,30,6,0.83,22,152,5,2,1,4,1
16,26,7,0,0,0,0,0,3,17,8,2,3,1.67,30,47,4,0,0,4,1
95,96,12,0,0,60,71,28,15,11,8,9,4,0.75,22,54,4,0,0,6,1
113,89,4,3,0,55,87,110,16,9,4,2,6,1.17,20,67,6,3,2,4,1
78,45,1,0,0,44,20,42,12,6,1,5,6,1,86,27,4,0,0,4,1
54,35,0,0,39,0,0,0,0,11,5,0,5,1.4,365,21,2,0,0,4,1
104,121,20,5,0,33,23,29,8,39,30,3,6,3.5,18,47,2,1,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,4,1
31,71,6,0,53,0,1,0,3,6,33,1,3,0.67,117,34,7,0,4,4,1
173,162,8,0,41,46,44,74,42,21,126,38,7,1,376,30,8,0,0,4,1
21,15,0,0,2,0,0,0,0,2,0,0,5,40.2,65,11,1,0,0,3,1
34,15,0,1,4,0,0,0,0,0,0,27,9,11,27,9,4,2,1,3,1
134,153,9,0,530,42,49,24,15,29,33,2,6,1.17,19,75,5,0,2,3,1
9,64,9,3,0,0,0,0,0,10,4,0,2,10,651,24,0,1,1,3,1
2,3,1,0,0,0,0,0,0,3,3,0,2,2.5,63,2,0,0,0,4,1
8,19,3,0,0,0,0,0,9,3,2,0,1,0,167,15,0,0,0,4,1
95,83,3,0,0,33,64,65,15,1,17,4,8,0.88,368,12,4,0,0,4,1
68,52,14,4,0,25,24,52,3,8,11,12,5,1.2,13,44,2,1,10,2,1
96,112,7,1,0,25,25,20,9,3,35,2,13,11.23,47,6,4,2,1,2,1
45,23,6,2,0,10,4,13,5,19,32,0,3,0.67,12,57,4,2,1,2,1
63,57,5,1,0,34,40,33,13,2,0,12,7,7.14,23,81,4,2,4,2,1
20,12,3,0,0,20,5,6,6,1,3,0,4,14.75,86,8,1,0,0,2,1
121,86,20,4,0,19,107,68,7,19,36,4,6,1,43,38,7,3,0,2,1
184,174,9,0,10,42,46,58,45,26,123,4,7,0.86,43,35,10,0,0,2,1
52,20,8,0,0,34,35,59,29,9,13,1,5,1.2,379,11,5,0,0,2,1
103,88,5,0,0,62,32,33,55,5,0,12,7,0.86,35,16,5,0,0,2,1
143,82,3,8,85,59,54,55,22,6,48,6,5,1,25,61,7,6,5,2,1
84,93,3,0,0,25,50,21,18,21,30,6,4,0.75,18,69,6,0,1,2,1
74,63,1,0,0,45,25,51,24,4,1,2,4,1.75,367,28,5,0,0,2,1
118,117,8,3,0,53,18,29,25,16,101,10,6,0.83,24,19,6,1,5,2,1
147,156,11,0,0,38,66,67,31,12,28,7,6,0.83,25,53,6,0,2,2,1
141,170,16,1,0,61,18,28,18,14,67,7,5,0.8,22,28,2,2,3,2,1
81,51,9,0,0,0,165,43,3,3,11,6,8,1,370,24,6,0,0,2,1
104,51,2,2,0,46,23,41,15,16,29,7,6,1,25,27,6,2,0,2,1
141,113,0,0,0,52,44,40,22,9,82,10,7,1,67,60,8,0,1,2,1
206,193,33,3,42,91,42,40,50,66,70,10,8,0.88,374,112,6,1,1,2,1
202,155,33,1,2,70,326,111,37,47,130,10,7,1,32,122,14,4,3,2,1
70,42,5,1,0,26,78,31,12,1,5,1,5,1.2,9,21,3,2,0,2,1
76,42,3,0,0,34,17,30,15,5,2,2,5,0.8,90,15,4,0,0,2,1
114,52,4,0,0,26,91,60,20,6,69,27,6,0.83,55,31,11,0,0,2,1
73,53,8,4,0,64,32,29,17,13,4,7,4,0.75,18,143,3,1,3,2,1
55,50,17,2,0,9,86,48,13,12,10,14,5,1,30,7,3,1,0,2,1
172,159,9,0,57,34,27,57,34,33,47,12,8,0.88,373,48,11,0,0,2,1
61,22,1,0,0,25,23,22,18,3,0,6,5,1,62,19,3,0,0,2,1
72,47,5,8,0,25,33,20,10,9,1,32,5,1,25,12,3,4,4,2,1
110,65,10,2,0,83,34,25,13,26,41,7,6,0.83,17,284,6,2,1,2,1
119,69,4,3,0,57,26,54,27,1,0,13,7,1,54,22,5,2,0,2,1
10,16,1,0,0,0,0,0,0,0,3,0,3,1,2,5,1,0,0,2,1
104,47,15,0,0,68,48,61,4,22,21,14,5,1,62,40,7,0,0,2,1
60,24,3,0,0,25,18,20,10,6,2,8,5,0.8,21,17,3,0,0,2,1
73,36,2,0,0,27,17,12,15,16,27,0,4,1.25,61,45,6,0,0,2,1
94,48,9,0,1,71,61,42,9,17,27,10,5,1,61,86,6,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,2,1
105,70,1,0,32,25,25,26,11,31,9,7,4,0.75,110,168,6,0,0,2,1
93,104,19,1,0,19,43,24,35,23,22,0,6,1.17,374,30,3,0,0,2,1
97,42,4,0,0,42,102,60,8,0,0,9,7,0.86,31,15,5,0,0,2,1
42,33,1,2,0,17,12,25,7,0,0,4,3,0.67,120,15,2,3,0,2,1
62,54,2,0,146,25,15,29,13,7,24,5,5,1.4,373,15,4,0,0,2,1
146,81,24,0,0,52,367,95,6,11,16,14,6,1.17,15,105,7,0,0,2,1
102,87,4,0,0,42,18,43,12,9,2,3,6,1.17,374,11,3,0,0,2,1
38,3,1,0,0,47,46,60,3,4,2,8,6,1.17,23,12,3,0,0,2,1
23,19,0,0,0,11,6,4,3,0,0,0,3,1.33,86,7,3,0,0,2,1
59,19,5,0,0,45,48,56,1,7,15,15,4,1.75,377,72,3,0,0,2,1
69,23,1,4,0,37,19,38,12,1,0,10,5,1.4,21,17,3,3,1,2,1
70,117,14,2,772,4,0,0,8,43,61,0,7,1,9,26,1,2,2,2,1
13,9,3,0,0,9,3,1,1,2,3,0,2,1.5,104,7,2,0,0,2,1
180,175,35,1,0,79,62,72,22,33,75,10,4,1,22,314,2,1,0,2,1
5,18,1,0,0,0,0,0,0,0,2,0,1,0,182,5,0,0,0,2,1
